,reviewId,content,score,sentiment
0,28ba2641-cef0-4e4e-9998-87ea880882ae,"Navigation tab on the bottom doesn't work except for the shopping cart. Can't find my account profile, nor order history. It's is inconvenient. I have to use the website because of this.",1,negative
1,3cdf72a5-4666-42b0-9d14-ace817d48910,"Let us choose if we want the inspire section in our main bottom of screen navigation. Please remove or allow us to remove it. Home,profile, cart and more were the best 4 navigational options. Simple and to the point.",1,negative
2,c29a6d80-8ef9-427e-b145-6ce45be53fe1,I appreciate the accessibility to countless products on the web. The one thing that does irritate me is how long it takes for alot of purchase to go through my account. I've had instances where my payment is immediately taking out of my account and then other times when it takes weeks if not months to go through and it pisses me off.,3,negative
3,b51cd7c4-4b5c-4192-b581-6db615a759e4,"Blank screens, rolling circle ... I tap on ""deals"" it shows a few rows and then blank. Yesterday night it was only rolling circle.. I tap there on filter - its not responding at all. Please fix search of products. Sponsored shows double or triple, plus with scrolling multiple times. Tired of my eyes filtering Sponsored caption ;(",1,negative
4,e8dcf2c0-fe2f-4767-bc4a-fb99bc863044,"Navigation sucks, particularly if you need information or help. And the prime sign up screen never dissapears ans messes with functionality even if you have prime.",1,negative
5,21dac96d-0c4f-4fe3-80ec-69908f5153e6,"Just bad UI. Back navigation makes absolutely no sense, mostly because it acts as if you just hit the profile/account button. Why? There is a button specifically for that? So now you can't see 2 items you like and add them both to a list without screenshotting and then searching for the second. Also can't add an item to multiple lists. Why would you change functionality from web to mobile? Only good for tracking orders... if they wouldn't send you 3 emails for each order you place. Just bad.",1,negative
6,b8486052-7d15-4169-be76-3d54565a7599,"Awful! Forced to download this app to talk to a representative about an order that they lost. They make it extremely difficult to find the refund button, with links going around in circles. And only way is to talk to a representative via chat room. Which is only accessible in this app. Uninstalled straight after!",1,negative
7,58afae0a-d740-4d77-9fe9-9384bd687dd2,Amazon is a complete ripoff unless you know how much an item is before you search. It's designed at people that have no clue what products cost. And the subscription service is terrible. Increasing the price and expecting people to be blind and pay more for a product that is cheaper buying on the day.,1,negative
8,10ec74d1-05d6-4c5f-86de-991961df6e1a,"With the update there's no search or navigation bar so you can't search for anything, it's unusable, have to use the online version instead. Amazon clearly needs a new UX team. 😞",1,negative
9,1a3cb2e8-36da-40fc-901c-c9bd3f8f911a,I love Amazon but they really need to find a more accessible way to change your phone number,2,positive
10,a9d1058f-30fd-49a9-acda-a8bdaa9cf403,"Amazon was so quick since dicember they been messing up i been waiting 2 weeks for an order,i had to cancel and reorder since the driver kept attempting to deliver but didn't follow instructions said I have no doorbell and I had to be called or either knocked on the door no one would call nor knock i have camaras at my door im handicap and cant sit outside and wait allday for a delivery",1,negative
11,f798bdf9-e06b-4319-8443-8d42ce12b8dc,To support The user-friendly website is easy navigation for the most novice user.,5,positive
12,4670f675-169a-42b5-8fde-e3c4ec3c8323,"Mobile recharge section used to be easily accessible, now it's buried God knows where for some reason.",1,positive
13,4abc9ef1-aa81-4cd8-96e5-cfae89e4ca53,Amazon Brazil should have an English and maybe a Spanish option. English is the universal language. People who speak other languages live and travel in Brazil. Brazil USA is accessible in many languages. It is xenophobic to only have Amazon available in Portuguese in Brazil.,1,negative
14,9c34018b-0415-4f22-9154-de68fde01bad,"App doesn't have a dark mode, searing white as I do some shopping before going to bed. Navigation buttons at the bottom are constantly getting accidentally and unintentionally pressed.",1,positive
15,6487e324-23e1-4788-87b2-513716d0554b,"I give you 5 star's if you could change the background's colour's and the colour of the writing as well for visually impaired to see better, now find won't even let me. So I wouldn't even give you one star but it won't let me give less one.inon I don't know cuz I ain't able to use it.",1,negative
16,d08c4409-497d-4075-a5c6-416c9df7042d,"Update: they have removed the easily accessible chat button. So good luck getting in touch w customer service. Amazon also let's dealers use old reviews for new products. Original: If you use any of the sorting options (like ""price: low to high"" because you can't filter by price) it will take out thousands of options. Designed to make you waste time looking through thousands of items.",1,negative
17,aae6fb6c-2fcb-4bc0-b3e8-b03f6cec6c7e,Super annoyed. Since the last update I cannot use dictation (Google voice typing) in the app. I can't use the keyboard to type properly due to some issues with my hands. Instead I have to hit the microphone button on the search panel and hope that it works correctly but that's not how I want to type. Please fix this,2,negative
18,875a076d-4275-4865-9d4d-87bab02581bc,Recent deliveries have not followed instructions. Parcels are left visible and accessible for any Thief at our gate. Gate is 100metres from house and not visible from house. Vehicle access is easy to our safe place. Seems that at Xmas Amazon staff don't follow the rules.,2,negative
19,201e2471-0338-4922-8072-09cba0ba91cc,Functionality and accessibility,4,negative
20,9070480b-cd8e-4034-be87-421792e5bf67,"The amazon app sucks. The navigation is the worst. Ebay, walmart has much better UX. Fire those designer the hell out. Trying to find out how to create a checklist, and i had to google to learn the steps. Tracking order is under account ???? Why?? Who is that person who thought thats a good idea? The list is long....",2,negative
21,5621ef5f-5e4f-46fc-8cfd-3eb4972b8091,"Great Shopping Application in general. Great addition to your Amazon suite of services. Very useful, simple and intuitive. The interface is very well developed. Many features that make shopping a accessible and enjoyable experience.",5,positive
22,6fc456ae-53af-49a9-a382-42fd0be1f23b,"App runs like garbage, worse than a browser, navigation is confusing. In a recent update the share button was removed from item listings.",1,negative
23,7bb8adf5-4a78-4435-a57d-13b385fb5081,"Navigation seems to have been getting worse with every update, have basically abandoned the app and just use the website its got so bad.",1,negative
24,c92d72d4-944b-4681-9cd3-5ee837f1305d,"Worst update for an app that I had no issues with previously! If I try to click on the usual tabs to view my orders or just any tab to go to another area, I get a sad looking dog and a ""We're sorry! Caption no matter how many times I follow the suggestion to go to the home page! Pretty disappointing for a trillion dollar company that should be nearly perfect at least on their site.",2,negative
25,74beed09-724e-44be-9782-209f70fc756d,"When scrolling search results now, every single result item image turns into an autoplay video the second you stop scrolling. Which means I cannot even see what is being sold when I pause to look at it. 100% terrble design. I also have accessibility issues and need to be able to turn off animations in apps. Guess which big Amazon shopper can't use the shopping app now 😬",1,negative
26,7258c653-2c59-4057-9ed6-60c0eb6a3a6a,Good @ essay navigation,4,positive
27,ab38d4c8-7209-4521-a09b-ddf314e196c3,Please for my eyes add a darkmode. Won't be able to shop with you if I'm blind. Just tell your ux guys it needs to be done.,3,positive
28,f5d1691e-092d-4794-9e71-47d178b3b895,Recent update is broken. Total redesign makes it difficult to use. Cannot see status of orders. Searching does not show my typing so I am typing blind. I will try deleting app and using the website on PC.,1,negative
29,dabd8746-582f-495a-a989-0dba1a5d85d9,"The app is horrible I can't access my orders or my account details cuz this mssg always pops up ""Uh-Oh something wrong happened on our side""!!! Prime videos became all in German and there's no even subtitles!! Even tho many languages were available earlier this year! I cancelled my prime and soon will deactivate my account!",1,negative
30,d176342c-1cd7-4b0f-9d41-6484f1e1399d,"Stop asking me to enable Alexa. I don't want to use Alexa, and there's no way to turn off the CONSTANT reminders that it's not enabled. The app is OK for quick orders, but being nagged every ten seconds to enable a service I DON'T WANT is annoying. Navigation within the app is not intuitive, and Amazon keeps moving things, so as soon as you figure out where to find something (like your gift card balance), it changes and you're right back to square one. The website is not much better.",2,negative
31,650c0539-dfd9-4df7-b883-8431996c1ce2,"Terrible. Not only was I unable to post a picture of the wrong item sent to me, but I found the navigation more difficult and MUCH slower than just going onto the web site. Uninstalled immediately.",1,negative
32,9fd8ff6a-e645-4d94-92d6-e495542e7934,"The only issue I have is no dark mode, for a large company with a huge audience you would think they would want the app as accessible as possible. 2 stars gone until they bring in dark mode.",3,negative
33,cd58e84b-044f-492d-b87e-4e83d87b0b84,Terrible! All the navigation buttons always stick! Atrocious!,1,negative
34,2b7d68c2-77e4-4dee-a2cb-175cbeae3196,"I have had too many issues with this company & currently I have 2 packages that were due to be delivered 2 days ago...sitting 20 minutes away that they claim should be here today, but have not arrived and they want me to wait until October 13th for delivery on items that were suppose to be here on October 6th. It's bad enough that the drivers are too lazy to deliver to my room door when they are driving and I am mobility challenged, but I've tolerated the laziness...I'm done with Amazon.",1,negative
35,a0d6ef43-a67d-44bc-b4fa-d04fe2734a3c,"Amazon permitted me to get robbed for over $20,000 and the did everything in their power to protect the guilty party by destroying evidence and denying me access to the last 5 years of my purchase history and transaction details. I have lost my SSI payments because I can't prove what happened to my settlement and Amazon has yet to tell me what I need to do in order to get them to comply and produce the required documentation to reinstate my disability benefits. I lost 100 lbs and $20k to Amazon!",1,negative
36,31695304-7206-4867-9dda-165a185e88b8,"Nowadays with globalization and mobility of huge human beings to other countries, you should understand that in a specific country there could be many different people from other nationalities that would prefer to use the app in their native languages, therfore, setting up the app in a way where people select the country of living and a different language would be super and a great value to your app. Think about it.",1,positive
37,152faefa-9aad-43b7-a35b-d1d6084377fe,"It's crazy that major navigation bugs have existed for months for a major app by a company such as Amazon! This app use to work fine before the redesign, now the tabbed navigation is really messed up the screen hierarchy gets infinitely deep so I'm unable to return to the head of each tab, and for example the backstack includes screens that shouldn't be included like verification screens.",2,negative
38,3b102f1f-b5b6-4c86-affb-05502b7e6cb8,Search and navigation is PAINFULLY worthless. Search results in nothing but sponsored garbage and unrelated items. Prices are hidden and false scarcity tactics abound,1,negative
39,77961f0c-c834-4bca-a40b-14fc55ac3e22,Needs a dark mode feature for visually impaired people and to stop trying to force other Amazon things in my face with we are trying to pay.,3,negative
40,0af931a8-b0b7-4588-a18c-0d4a64e6284d,WHY ARE MY BANK CARD DETAILS STILL ON YOUR WEBSITE!? AFTER I REMOVED MY BANK CARD THEY REAPPEARED MEANING WHOMEVER THE SCAMMERS THEY HAVE ACCESS TO YOUR BANK CARD LIKE I SAID THEY WENT INTO MY BANK ACCOUNT UNAUTHORISED. AMAZON CLAIMED THEY CLOSED MY ACC OPENED FOR 72HRS WHAT KIND OF BS IS THAT REMOVE MY BANK CARD FROM UR SITE! THEN CS HAVE THE CHEEK TO TELL ME I CAN USE YOUR ELECTRONIC SERVICES! SO YOU CAN W@@K URSELF WHILE U SECRETLY STALK UR FAKE SPECIALIST TEAM R LOWER VIBRATION SOCIO-PATHS,1,negative
41,a97e523f-1270-48b2-b938-9fc863f2a55e,Easy to use and everything I need easily accessible.,5,positive
