,reviewId,content,score,sentiment
0,f3a73c1f-1997-48b8-be2e-3694355654b7,"Dislike, rm rf! bc UI is insufficient re navigation of shows",1,negative
1,be33b2d4-36f3-4ff1-9317-8b9221ba3075,No forced subtitles for some foreign scenes.,4,negative
2,1b1b7826-1ce5-4255-ac17-35e25842283e,"Could be Better. Just like Google Music, they went and changed things aka Youtube Music. Not for the better I'm afraid. Just like YouTube Music, navigation and user experience has gone down the drain :(",3,negative
3,3df19210-5645-4e0e-8a35-fc12110b6e4f,"I miss the version that was running an working well this new , kinda hate can't brighte or dim while watching an same with volume control can't really change the screen size an subtitles , it's all like a drunk hot mess actually make it better an maybe sober 🤷‍♀️",2,negative
4,148df4b7-c110-4616-84e9-db58f4b3bbc7,"I have a few issues, first why can't I make the movie view full screen. I'm blind as it is now I have to squint to watch a movie. Second I don't understand the use of the app if everything is so limited to rent and buy or it's unavailable even though it's such an old movie. I don't hate the app but there is definitely room for improvement seeing you are a big company and is capable enough for improvements.",1,negative
5,37363da1-a31f-4624-9e68-db45bb4e70db,Verry good! Apps accessibility service...,5,positive
6,5d2e3611-a112-4f05-a251-a9de5a012550,"Strange Google design and UX!! Google TV app and Google Home both can connect to your TV each has it's own short comings! Google TV app shows the recommended media on first screen and provides a ""open remote"" button which opens a remote control screen that offer the following features: - TV navigation - voice assistant - volume It lacks... - now playing - next/previous/pause ""Google Home"" offers a semi different approach! Why is that Google is unable to deliver a practical remote control?!!",3,negative
7,706de610-3a7c-4da2-8d12-058df29ac775,"They should rename the app ""Feature-free TV"" No playlists, no resume from different devices (or even an indication of which movies you're currently watching on the present device). What happened to the subtitles in parts of the movie with foreign dialogue? What happened to the info cards? My library has lost these features and i'm not happy about it. What's next? Bonus features? [Edit 07 March 2021: Yes, now bonus features have been removed as well]",1,negative
8,49a3d984-5bdd-4efa-9bac-47c5c825aecb,"Subtitles often don't work on rentals. The store on the phone app doesn't properly show or crop the information of the show, so it's frustrating to browse. What happened Google?",1,negative
9,b697470d-7ac4-4a24-befb-f48a0727b06e,"What happened to other themes like ""movie bundles"", ""family"" etc It's a limited version of what it use to be now... Just bought a movie... Can't even watch it... no subtitles. Smh Where's the area to rate AND LEAVE A REVIEW for a movie. Not just the thumbs up/ down button",1,negative
10,009bdc7b-12fd-41bf-960c-2b7e96c309aa,"1. No filters (e.g. price, genre, country etc.) 2. Categories(e.g. action / 4k) don't include all relevant films, just about 20. 3. Prices listed could be rental, purchase, SD, HD, 4K...only way to find out is to open, totally inconsistent 4. Some files do not match the listing 5. No sort function 6. So many films overpriced with no subtitles 7. Some series or film collections are incomplete 8. Integration with the Android TV app is faulty 9. Read all the other 1* reviews for further details",1,negative
