,reviewId,content,score,sentiment
0,943165c6-6c54-4362-b298-86a4d7bdf260,Hi I am been active since more than 6 months. The purpose of creating this app is good and impressive. But I come across that one user is misusing this app and he himself has portrating as blind person. I know the case is negligible compared to the benefits received by number of persons . But my intension is that the objective of creating this app should not deviate or misuse. Since many volunteers are supporting voluntuarly and should not feel absurd about this noble cause.,5,positive
1,bb1bd3e1-a7ff-4f2d-8d72-442130825be1,"Haven't managed to answer a call yet, but the amount of visually impaired people to people who aren't visually impaired is 1 to 13.6, one being visually impaired (idk if I did the maths right, 6348506 ÷ 467998 = 13.5652, so feel free to correct me if I'm wrong) but this app is seriously lacking in marketing and advertisement. BTW in the visually impaired category, and not visually impaired category it should be an option to say if you are colour blind, because colour blind people need help too",4,negative
2,13466b8b-fc0e-4b4f-aec0-378c70ce80e8,Love the Idea of helping blind people,5,positive
3,63a5351c-2046-48b5-bdff-f20f44630aef,I am the Mum of a blind person. This app is awesome for those times when a blind person is not with anyone that can use their eyes to provide information. Please volunteer?,5,positive
4,b2d8de07-f041-4369-abe4-9ea5e1adc0b5,"What a wonderful app! I'm a volunteer, and it's so good to see that the number of volunteers VS the number of blind users is so much higher - proof that there is good in this world. It's super easy to use, you answer the video call and the video chat starts. Since there are so many volunteers, you won't answer that many calls, so every now and then, make sure you're still logged in.",5,negative
5,664d2170-1bce-4cb2-a9d1-b5edb1e984a0,idea 6/5 amount of helpers 7/5. Never had a call from blind person from 2021,5,negative
6,797aebac-ac0a-4b78-a384-c60b5ec2d204,Perfect app for helping blind man,5,positive
7,f0fdaede-a69e-4781-a453-94bf6e06dc01,I love the facts how I can help those that are blind. It really makes me feel a lot better once I'm all done knowing I did a good dead 🥰✨💯🫶,5,positive
8,0a931377-db97-4455-83b3-272c13e7ab68,"Unsafe. I absolutely love the idea of this app but it's being so massively misused, I have finally uninstalled it. I have been getting calls from really shady looking men who are clearly not blind, groups of children having fun. How are users being verified? I would be too scared to use this one, I am not even sure if they were able to see me or not.",2,negative
9,3ccdbaac-83a9-4c65-9af9-6310eb798926,"You'll never regret using this app to help someone! It is the most amazing feeling to be able to see for someone who has impaired vision. Please, help someone else today - it will help you, too!!! 🥰 For people who say that the answer button is unresponsive: A few people I know think that this is most likely due to others trying to answer that same call, at the same time ... Calls from the app ring through to many, so they'll be answered as quickly as possible (by whoever picks up first!) ❤️",5,negative
10,f3b6c88b-8bd3-4c03-937b-48bd9f84d4b9,"I signed up because my brother is visually impaired. I've answered twice. Been utilized twice and eternally grateful I found it. Best app I've ever used, I feel like I've actually helped someone and all I did was describe the color of something.",5,positive
11,e3bad4ac-4d63-41c6-baa8-1d9e6c86b275,"Although I appreciate this service and have helped people with this app, I feel this app is lacking in the ability to choose the hours of availability making it limited to only some people who need assistance or are willing to offer assistance. For instance what is someone who is blind needs help outside of the 8am - 9pm times? What about people who work overnight hours and need assistance or want to be available to help someone during the night?",3,positive
12,da61e333-3cb6-4167-9a84-822524dc8ac3,"AWESOME TOOL!! JUST USED FIRST TIME. VOLUNTEER HAD TO EXPLAIN THE CONCECT OF THIS APP. ONCE HE DID I REALIZED HOW VITAL THIS CAN BE TO MY LIFE. AS LONG AS I HAVE MY PHONE IN MY HAND THE VOLUNTEER CAN.... ""BE MY EYES"" USING MY CAMERA HE HELPED ME FIND MY LOST WIRELESS SAMSUNG PRO BUD. GOOGLE IS MINDBLOWING. NEVER CEASE TO AMAZE ME. DESERVES A 10 STAR RATING. FOR EXAMPLE THIS REVIEW WAS WRITTEN WITH GOOGLE G-BOARD VOICE TALK/TYPE😁 PLEASE NOTIFY ME OF ANY OTHER ACCESSIBILITY APPS FOR BLIND. THANKS",5,positive
13,21aeb4cd-eef7-4e3e-b762-970b3c57272b,Very nice app this app is very helpful for low vision and blind people,5,positive
14,08c86971-8cb4-4191-9beb-9fa9ca81e899,"Some people just randomly time passing with the helpers who really want to help blind people but some are just making fun like asking for money, asking what color is best, randomly calling asking what time it is there are no.of problem not with the app but people",1,positive
15,47fc1fad-ec8f-4477-af95-4441e1086a5b,Hello be my eyes team grateful thank you for your help my brother in law is a blind person he is not depended any other cited person working daily life he is depended be my age application for many many thanks be my ice team,5,positive
16,64d574c5-40e8-4495-ba65-1f3cb534657b,I'm a volunteer with the app. I really enjoy getting these calls and helping people out. It's nice to be part of something that makes a real impact on people's daily lives. I've also recommended the app to Blind or visually impaired people I've met in person.,5,positive
17,1011ad46-f9a6-44af-8697-d759be414217,"i'm giving 4 stars for the great idea of the app. However, you must add a feature that enable volunteers to select multiple languages as there are many volunteers who speaks more than one language so they can help more blind people.",4,positive
18,85d7bd04-5c05-491f-aab7-fe32a087bf9e,Great experience helping visually impaired people.,5,positive
19,5a36de15-1910-4f53-9b6f-be8a6381fc28,"I was in Green Cherokee working on the roof,I was trying to get it for myself to help me with my upward mobility.",5,negative
20,c89c1bc2-5939-46b9-89bc-08c865d17c0b,Blind help,5,positive
21,6be3bbf2-b510-4698-8629-31a67a6c3f3d,I really really wanna help people that are blind or have visual problems but i really really also dont wanna yk talk with ppl much so it would be really good if you can add a text to speech feature,4,positive
22,c6a41683-351f-4983-a652-38bdc12a3a8d,"I have a question, are there trolls on this app? I'm just curious because I'm scared of people messing with me as I am color blind and I'm very anxious with people lying about the colors I wear",2,positive
23,ebf8be3d-bce8-4fdd-9c59-14e0680f16da,"Having a family member that is legally blind, I understand the challenges of each day. That us why I volunteer with Br My Eyes",5,positive
24,fba4248b-7817-4a17-b894-80b883b2c916,This app is a blessing. I really love that this app is helping millions of visually impaired people daily and I am a part of the community that is readily available to help them see the world from my eyes.,5,positive
25,409fc021-8db5-48c3-ab4f-b2ffc1767bea,"Hello, please unblock my device. I need an application. Be my eyes, as I am a blind person. I rely on it completely. Greetings to you",5,negative
26,c3355ce4-e2f9-4414-a4c2-ab623eae6ac6,"Great concept but too many bugs, got disconnected from a call trying to come through. Can't imagine how frustrating it must get for that to happen to the visually impaired trying to use this.",2,positive
27,60e88b0f-0a56-4376-88ea-554aa33f3b1e,Your designed good application for blind people I appreciate your community please improve more and more thank you for designing this application for us,5,positive
28,06beff27-ce17-487f-9b28-e46b4995ff17,I am very happy to help the blind people. This app is very much useful for blind and also the persons who wants to help them. Very good App 👍👍,5,positive
29,8eb743be-af06-4a0f-bbce-eae503a16cc3,The app is really very helpful but lacks any shortcut to call directly like pressing the volume keys in a pattern to call instead first opening the app by TalkBack.,5,negative
30,236d5ed6-abb5-4776-af62-34ef97da9c50,"Like having a trained k9 for the visually blind ! - me,!",2,positive
31,796befe1-b49b-4be5-9e1b-75cca3916208,It's been 6 months since I've been a part of Be My Eyes app network!! I got first call after 15 days of signing up as a volunteer and I still remember it was to help a person with some documents! I felt so good after that! And we are still in touch. Now if that person needs any help with the documents and text reading they directly connect with me. This app is really helpful for visually impaired people who need help with daily tasks. Thanks Be My Eyes!! You are doing an amazing job!!,5,positive
32,3e60c189-d505-491d-8c2a-651f2dec942c,"I love that there is an app that allows me to offer help to those who are visually impaired. However, the feedback and the ""problems"" button at the end of a call do not work so I can not provide feedback when I've had any issues. I had to resort to posting this in hopes the creators/maintainers see this and can help fix it. Other than this, the appa is amazing. The only other thing that could make it more amazing is if they tracked the calls I've taken, but that's an ""if you can"" ask.",3,negative
33,78c94427-4467-41bf-ae41-b19a65393867,I have not used this application yet. But just downloaded this and am thankful for products like this to exist since becoming partially blind.,5,negative
34,cd230933-7ec6-481e-921d-fd2a096cf986,It's realy nice to help somebody whith low vision or is blind through an app,5,negative
35,c3d1786d-1068-40d6-84ff-0390af6aade2,Very helpful app for the blind,5,positive
36,19a257f3-5e0d-4366-a0b8-7d7a573ce414,As a sighted user of this app I love how I can share a few minutes of my time to help someone get their needs met. I do hope that visually impaired users find us beneficial and also I'd like them to know how much I really like being able to help each & every time!,5,positive
37,c511ce4a-1a2d-41bb-a894-4163cde44edf,A novel but great idea. The impact for the hundreds and thousands of visually impaired persons is priceless.,5,positive
38,58ca4d55-7947-423d-a8a7-35c6dcf00203,I love this concept! I am going blind and would love to help others who are currently blind to be able to see while I can.,5,positive
39,66e51207-233f-452d-9edf-c6df32c15945,"I'm legally blind and have a very hard time with colors, this app is going to be a huge help.",5,positive
40,be43f689-82a5-452b-a22e-8cf20faf4262,"350,000 blind 5 million helpers. Do the math your not getting a call",1,positive
41,59f22bcf-f1af-4111-a441-03babd4235a4,This is very important for blind person volunteer can help them almost it is my experience I want to give five star on this app in the future lots of help will do this app for blind person I hope I have guarantee about this app because I saw in the world first time this kind of app for blind person and it is very helpful for blind person in my experience,5,positive
42,68cdc4bf-5af0-4ef3-b5d2-d16f6934f47c,Very useful in helping blind people on the spot 👌,5,positive
43,b7bb9006-eee5-420d-9683-d9a57bef7289,"I am not blind, but well very bad eyesight far below the min 10. With glasses I can see 80% -. Without glasses I can hardly see anything only 10/20%. A few times that glasses were lost or could not be found. This app and volunteers are both a great outcome. So thankful. With my glasses I also helping others with eye problems",5,positive
